n_words,sentence_length_mean,sentence_length_variance,type_token_ratio,avg_word_length,superlative_density,adj_ratio,adv_ratio,noun_ratio,verb_ratio,exclamation_density,flesch_reading_ease
99,14.5,9.25,0.7070707070707071,3.9494949494949494,0.0,0.08620689655172414,0.08620689655172414,0.12931034482758622,0.08620689655172414,0.0,80.27451675257734
253,16.055555555555557,38.71913580246914,0.5652173913043478,4.241106719367589,0.0,0.08304498269896193,0.03806228373702422,0.1522491349480969,0.13494809688581316,0.0,73.60592300962381
98,18.166666666666668,83.47222222222221,0.6836734693877551,4.081632653061225,0.027522935779816515,0.07339449541284404,0.045871559633027525,0.21100917431192662,0.09174311926605505,0.0,75.30006013745705
201,19.166666666666668,71.13888888888889,0.6467661691542289,4.313432835820896,0.0,0.09130434782608696,0.05652173913043478,0.16956521739130434,0.10434782608695652,0.0,68.19494402985076
123,17.875,87.359375,0.7073170731707317,4.146341463414634,0.0,0.09090909090909091,0.03496503496503497,0.13286713286713286,0.1048951048951049,0.0,73.44878048780488
70,15.4,45.44,0.6857142857142857,4.228571428571429,0.0,0.06493506493506493,0.06493506493506493,0.16883116883116883,0.1038961038961039,0.0053475935828877,65.79821428571432
102,14.625,28.484375,0.6274509803921569,4.166666666666667,0.0,0.07692307692307693,0.02564102564102564,0.1623931623931624,0.15384615384615385,0.0,77.13386529126214
198,16.692307692307693,47.289940828402365,0.601010101010101,4.196969696969697,0.004608294930875576,0.06912442396313365,0.055299539170506916,0.14285714285714285,0.14285714285714285,0.0,70.02386363636366
208,22.9,77.89,0.5480769230769231,4.3076923076923075,0.0,0.039301310043668124,0.039301310043668124,0.14847161572052403,0.12663755458515283,0.0008833922261484099,61.84285714285717
108,16.714285714285715,59.06122448979592,0.6388888888888888,4.175925925925926,0.0,0.07692307692307693,0.042735042735042736,0.19658119658119658,0.10256410256410256,0.0,75.24166666666667
117,13.1,34.89,0.6410256410256411,4.273504273504273,0.0,0.061068702290076333,0.03816793893129771,0.16030534351145037,0.09923664122137404,0.0,67.30100840336137
141,14.454545454545455,67.15702479338843,0.6312056737588653,3.6382978723404253,0.0,0.06918238993710692,0.06289308176100629,0.16981132075471697,0.09433962264150944,0.0,84.73333333333335
209,20.0,57.833333333333336,0.5741626794258373,4.110047846889952,0.008333333333333333,0.058333333333333334,0.06666666666666667,0.14583333333333334,0.09583333333333334,0.0,69.85813651137597
197,15.466666666666667,41.71555555555555,0.6091370558375635,3.979695431472081,0.0,0.05603448275862069,0.05603448275862069,0.14655172413793102,0.09913793103448276,0.0,81.0471022727273
57,10.666666666666666,12.222222222222221,0.7543859649122807,4.456140350877193,0.0,0.0625,0.03125,0.21875,0.109375,0.00946372239747634,79.93986842105262
35,39.0,0.0,0.7428571428571429,4.3428571428571425,0.0,0.05128205128205128,0.05128205128205128,0.2564102564102564,0.10256410256410256,0.0,43.20142857142858
133,20.571428571428573,17.102040816326532,0.706766917293233,4.631578947368421,0.0,0.0625,0.0763888888888889,0.1527777777777778,0.125,0.0,58.42368421052632
162,18.9,93.69000000000001,0.6296296296296297,4.3765432098765435,0.005291005291005291,0.07407407407407407,0.06349206349206349,0.15873015873015872,0.09523809523809523,0.0,65.95809627329194
141,13.75,21.854166666666668,0.723404255319149,4.446808510638298,0.0,0.07272727272727272,0.05454545454545454,0.20606060606060606,0.10303030303030303,0.0025157232704402514,71.71904761904764
133,16.666666666666668,50.888888888888886,0.6466165413533834,4.285714285714286,0.0,0.08666666666666667,0.06666666666666667,0.16,0.10666666666666667,0.0,69.87352404643451
36,13.666666666666666,37.55555555555555,0.8055555555555556,3.8333333333333335,0.0,0.0975609756097561,0.04878048780487805,0.14634146341463414,0.07317073170731707,0.011235955056179775,81.85500000000002
162,20.11111111111111,24.54320987654321,0.6296296296296297,4.191358024691358,0.0,0.0718232044198895,0.027624309392265192,0.1712707182320442,0.11049723756906077,0.0,71.06500000000001
145,12.384615384615385,24.236686390532547,0.6206896551724138,4.082758620689655,0.0,0.07453416149068323,0.055900621118012424,0.15527950310559005,0.13043478260869565,0.0,76.0477272727273
70,15.4,35.84,0.7285714285714285,4.357142857142857,0.0,0.06493506493506493,0.05194805194805195,0.22077922077922077,0.12987012987012986,0.0,70.55928571428572
228,24.09090909090909,82.08264462809917,0.6491228070175439,4.609649122807017,0.007547169811320755,0.12830188679245283,0.03773584905660377,0.2,0.07547169811320754,0.0007593014426727411,53.95781337605129
174,18.181818181818183,50.14876033057851,0.6551724137931034,4.568965517241379,0.0,0.105,0.055,0.205,0.1,0.0,63.57223044397465
181,13.133333333333333,18.115555555555556,0.6408839779005525,4.580110497237569,0.0,0.06091370558375635,0.05583756345177665,0.15228426395939088,0.14213197969543148,0.0,68.85584162062615
150,21.125,53.359375,0.6933333333333334,4.753333333333333,0.0,0.11834319526627218,0.05917159763313609,0.23076923076923078,0.0650887573964497,0.0,42.0098196308725
205,16.5,29.392857142857142,0.6097560975609756,4.146341463414634,0.0,0.06926406926406926,0.0735930735930736,0.1341991341991342,0.12554112554112554,0.0009208103130755065,75.34923913043481
220,14.588235294117647,34.00692041522491,0.5681818181818182,4.081818181818182,0.0,0.07258064516129033,0.0846774193548387,0.14516129032258066,0.10887096774193548,0.0025996533795493936,74.14562924208147
153,15.636363636363637,30.41322314049587,0.6078431372549019,4.163398692810458,0.0,0.05232558139534884,0.06976744186046512,0.13953488372093023,0.13372093023255813,0.0,73.83491978609628
226,16.866666666666667,37.58222222222222,0.5663716814159292,4.269911504424779,0.0,0.06324110671936758,0.03557312252964427,0.12648221343873517,0.1225296442687747,0.0008183306055646482,67.26268731563424
234,23.09090909090909,148.26446280991738,0.6367521367521367,4.431623931623932,0.003937007874015748,0.10236220472440945,0.05905511811023622,0.17716535433070865,0.11811023622047244,0.0,55.37777467811161
149,25.714285714285715,47.3469387755102,0.5973154362416108,4.281879194630872,0.0,0.06111111111111111,0.044444444444444446,0.16666666666666666,0.06111111111111111,0.0,59.008157894736854
169,23.0,42.5,0.5621301775147929,3.923076923076923,0.0,0.06521739130434782,0.07608695652173914,0.14673913043478262,0.14673913043478262,0.0,75.23785714285715
133,19.25,50.6875,0.6766917293233082,4.368421052631579,0.006493506493506494,0.07142857142857142,0.07142857142857142,0.13636363636363635,0.09740259740259741,0.0,66.72180970149255
185,23.0,243.77777777777777,0.6324324324324324,4.2594594594594595,0.0,0.04830917874396135,0.057971014492753624,0.15942028985507245,0.12077294685990338,0.0,66.15921921921925
83,18.0,83.6,0.6867469879518072,3.7590361445783134,0.0,0.06666666666666667,0.07777777777777778,0.17777777777777778,0.06666666666666667,0.0,78.76285714285716
164,19.77777777777778,30.839506172839506,0.6219512195121951,4.048780487804878,0.0056179775280898875,0.06179775280898876,0.05056179775280899,0.16292134831460675,0.10112359550561797,0.0,65.83359756097563
221,15.4375,52.99609375,0.5294117647058824,4.135746606334842,0.0,0.05668016194331984,0.06882591093117409,0.15789473684210525,0.12550607287449392,0.0,77.61873809523811
68,19.0,30.5,0.8235294117647058,4.352941176470588,0.0,0.06578947368421052,0.02631578947368421,0.18421052631578946,0.13157894736842105,0.0,63.924117647058836
143,27.333333333333332,74.22222222222221,0.6013986013986014,4.195804195804196,0.018292682926829267,0.09146341463414634,0.04878048780487805,0.15853658536585366,0.06097560975609756,0.0013020833333333333,64.97500000000004
250,16.941176470588236,37.46712802768167,0.552,3.92,0.0,0.052083333333333336,0.08333333333333333,0.15625,0.125,0.002347417840375587,76.258025
178,20.8,35.760000000000005,0.6348314606741573,4.01685393258427,0.004807692307692308,0.07692307692307693,0.0673076923076923,0.14903846153846154,0.11057692307692307,0.0021482277121374865,73.415
72,16.2,32.160000000000004,0.7638888888888888,4.236111111111111,0.0,0.06172839506172839,0.09876543209876543,0.16049382716049382,0.1111111111111111,0.0025974025974025974,77.069
114,17.375,70.484375,0.6842105263157895,4.105263157894737,0.0,0.10071942446043165,0.05755395683453238,0.1079136690647482,0.11510791366906475,0.0016129032258064516,76.52715789473686
185,22.555555555555557,70.91358024691357,0.5675675675675675,4.545945945945946,0.0,0.034482758620689655,0.04433497536945813,0.1921182266009852,0.1330049261083744,0.0,56.229301075268836
94,18.666666666666668,59.22222222222222,0.7340425531914894,3.978723404255319,0.0,0.05357142857142857,0.03571428571428571,0.20535714285714285,0.125,0.0020491803278688526,81.03153225806454
66,14.8,58.160000000000004,0.7727272727272727,3.9393939393939394,0.0,0.02702702702702703,0.08108108108108109,0.20270270270270271,0.0945945945945946,0.005970149253731343,80.09764705882354
168,23.5,113.5,0.6726190476190477,4.690476190476191,0.0,0.05851063829787234,0.0797872340425532,0.20212765957446807,0.09574468085106383,0.0,54.591428571428594
281,29.727272727272727,100.19834710743802,0.5658362989323843,4.3736654804270465,0.012232415902140673,0.08868501529051988,0.0672782874617737,0.14984709480122324,0.10091743119266056,0.0,52.52316715542523
112,13.777777777777779,63.50617283950617,0.7232142857142857,4.339285714285714,0.0,0.07258064516129033,0.10483870967741936,0.16129032258064516,0.12903225806451613,0.0,78.79553588987221
143,22.571428571428573,38.53061224489796,0.6503496503496503,4.3426573426573425,0.012658227848101266,0.05063291139240506,0.0759493670886076,0.1518987341772152,0.12658227848101267,0.002560819462227913,69.12034482758621
94,14.125,126.109375,0.7127659574468085,4.553191489361702,0.0,0.11504424778761062,0.02654867256637168,0.20353982300884957,0.07964601769911504,0.0,56.25000000000003
331,18.238095238095237,78.18140589569161,0.5558912386706949,4.422960725075528,0.0,0.05483028720626632,0.057441253263707574,0.1618798955613577,0.10704960835509138,0.0005396654074473826,69.14309441087616
387,29.857142857142858,393.55102040816325,0.5064599483204134,4.069767441860465,0.0,0.050239234449760764,0.05980861244019139,0.1722488038277512,0.11483253588516747,0.0,63.8019230769231
81,19.4,17.04,0.7901234567901234,4.3580246913580245,0.0,0.07216494845360824,0.061855670103092786,0.16494845360824742,0.10309278350515463,0.0,64.61491566265063
111,17.714285714285715,43.632653061224495,0.7567567567567568,4.45945945945946,0.0,0.08870967741935484,0.04838709677419355,0.20161290322580644,0.13709677419354838,0.0,71.24857142857142
50,13.75,17.6875,0.82,4.3,0.0,0.16363636363636364,0.0,0.14545454545454545,0.07272727272727272,0.0,74.01550000000002
215,27.11111111111111,76.09876543209877,0.5906976744186047,4.274418604651163,0.0,0.06557377049180328,0.05737704918032787,0.1557377049180328,0.0942622950819672,0.0,60.81479035639414
292,23.0,129.85714285714286,0.4931506849315068,4.051369863013699,0.0,0.049689440993788817,0.046583850931677016,0.14596273291925466,0.15838509316770186,0.0,72.20229188619602
341,22.235294117647058,77.5916955017301,0.5249266862170088,4.07624633431085,0.0,0.0582010582010582,0.08465608465608465,0.14285714285714285,0.11904761904761904,0.0005649717514124294,70.61547007072627
320,20.77777777777778,117.83950617283952,0.53125,4.15,0.0,0.045454545454545456,0.0748663101604278,0.11764705882352941,0.13903743315508021,0.004067402672864613,73.2986526479751
227,19.615384615384617,50.23668639053255,0.5594713656387665,3.806167400881057,0.00784313725490196,0.07058823529411765,0.09019607843137255,0.12941176470588237,0.13333333333333333,0.002657218777679362,80.41633584755859
129,20.142857142857142,34.40816326530612,0.6201550387596899,4.364341085271318,0.0070921985815602835,0.06382978723404255,0.07092198581560284,0.1702127659574468,0.12056737588652482,0.0,68.77186046511628
315,20.88235294117647,66.22145328719724,0.5650793650793651,4.46984126984127,0.0028169014084507044,0.059154929577464786,0.0676056338028169,0.18028169014084508,0.1267605633802817,0.0,64.4847899159664
145,15.363636363636363,77.1404958677686,0.6620689655172414,4.682758620689655,0.0,0.10059171597633136,0.05325443786982249,0.1834319526627219,0.08875739644970414,0.0,63.122727272727275
126,23.0,121.66666666666667,0.6746031746031746,4.349206349206349,0.007246376811594203,0.036231884057971016,0.07246376811594203,0.16666666666666666,0.11594202898550725,0.0,65.44532152230975
84,15.5,15.916666666666666,0.7380952380952381,4.166666666666667,0.0,0.043010752688172046,0.043010752688172046,0.17204301075268819,0.12903225806451613,0.0,73.02053921568628
104,14.75,38.4375,0.6538461538461539,4.048076923076923,0.0,0.059322033898305086,0.06779661016949153,0.13559322033898305,0.11864406779661017,0.0,84.74169642857143
226,17.428571428571427,65.6734693877551,0.5752212389380531,4.429203539823009,0.0,0.09836065573770492,0.05737704918032787,0.18442622950819673,0.09836065573770492,0.0008012820512820513,64.2986725663717
106,23.0,136.4,0.6886792452830188,3.952830188679245,0.0,0.06086956521739131,0.0782608695652174,0.1565217391304348,0.11304347826086956,0.0,69.59058490566039
189,22.666666666666668,52.0,0.5873015873015873,4.158730158730159,0.0,0.049019607843137254,0.0392156862745098,0.1715686274509804,0.11764705882352941,0.0,65.55809523809526
109,17.571428571428573,31.102040816326532,0.6880733944954128,3.9724770642201834,0.0,0.07317073170731707,0.032520325203252036,0.18699186991869918,0.08943089430894309,0.0,83.79102803738321
92,16.5,30.916666666666668,0.6739130434782609,4.206521739130435,0.0,0.10101010101010101,0.0707070707070707,0.20202020202020202,0.08080808080808081,0.0,68.9694927536232
116,15.11111111111111,59.20987654320988,0.7844827586206896,4.689655172413793,0.0,0.08823529411764706,0.08088235294117647,0.15441176470588236,0.11764705882352941,0.0,60.471587301587334
171,15.833333333333334,44.80555555555555,0.6081871345029239,4.52046783625731,0.0,0.08947368421052632,0.07368421052631578,0.19473684210526315,0.08421052631578947,0.0,62.750197368421055
131,21.285714285714285,109.06122448979592,0.7099236641221374,4.305343511450381,0.0,0.03355704697986577,0.08053691275167785,0.1342281879194631,0.1610738255033557,0.0,61.90870229007635
148,20.625,61.234375,0.6486486486486487,3.9594594594594597,0.0,0.03636363636363636,0.06060606060606061,0.10909090909090909,0.13333333333333333,0.0,79.48364513422821
109,17.285714285714285,79.34693877551021,0.7339449541284404,4.394495412844036,0.0,0.0743801652892562,0.05785123966942149,0.18181818181818182,0.10743801652892562,0.0,71.50339449541286
85,15.666666666666666,30.555555555555557,0.6941176470588235,4.070588235294117,0.0,0.09574468085106383,0.06382978723404255,0.1595744680851064,0.09574468085106383,0.0,77.99700980392159
250,34.625,241.734375,0.604,4.224,0.0036101083032490976,0.09025270758122744,0.05054151624548736,0.1624548736462094,0.1299638989169675,0.0,57.695351095617525
79,21.75,10.1875,0.7215189873417721,3.8987341772151898,0.0,0.06896551724137931,0.034482758620689655,0.1839080459770115,0.10344827586206896,0.0,73.27482594936711
49,11.6,26.240000000000002,0.8163265306122449,4.3061224489795915,0.0,0.06896551724137931,0.08620689655172414,0.10344827586206896,0.08620689655172414,0.0,76.03085714285716
68,19.75,46.1875,0.7058823529411765,4.073529411764706,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.16455696202531644,0.12658227848101267,0.0,71.3888235294118
284,24.307692307692307,114.36686390532545,0.5915492957746479,4.235915492957746,0.0,0.060126582278481014,0.05379746835443038,0.17088607594936708,0.13924050632911392,0.0006489292667099286,70.42425631533104
78,21.5,38.75,0.7564102564102564,4.4743589743589745,0.0,0.13953488372093023,0.08139534883720931,0.1511627906976744,0.12790697674418605,0.0,65.34040584415587
81,13.285714285714286,18.20408163265306,0.7530864197530864,4.061728395061729,0.0,0.0967741935483871,0.10752688172043011,0.11827956989247312,0.07526881720430108,0.0,83.33444444444444
485,24.40909090909091,102.96900826446281,0.4742268041237113,4.272164948453608,0.0,0.08007448789571694,0.03910614525139665,0.2048417132216015,0.10614525139664804,0.0,63.16003001715268
135,18.125,46.609375,0.6222222222222222,4.451851851851852,0.006896551724137931,0.08275862068965517,0.05517241379310345,0.1724137931034483,0.09655172413793103,0.0,70.74109255725193
163,20.11111111111111,82.09876543209877,0.656441717791411,4.300613496932515,0.0,0.049723756906077346,0.03867403314917127,0.19889502762430938,0.1270718232044199,0.004509582863585118,70.11602590320386
228,20.833333333333332,45.47222222222222,0.5175438596491229,4.017543859649122,0.0,0.088,0.064,0.152,0.104,0.0,75.52742540029112
213,28.75,321.1875,0.596244131455399,4.197183098591549,0.0,0.06086956521739131,0.07391304347826087,0.1565217391304348,0.11304347826086956,0.0,57.19225352112679
254,15.555555555555555,26.024691358024693,0.562992125984252,4.307086614173229,0.0,0.08928571428571429,0.04285714285714286,0.18214285714285713,0.09642857142857143,0.0,72.60671041119862
281,21.857142857142858,27.408163265306122,0.5587188612099644,4.00355871886121,0.0,0.06209150326797386,0.06862745098039216,0.16013071895424835,0.14052287581699346,0.0006963788300835655,77.19000000000001
155,26.0,126.85714285714286,0.6451612903225806,4.122580645161291,0.0,0.04945054945054945,0.06043956043956044,0.15384615384615385,0.11538461538461539,0.007263922518159807,65.84525974025973
259,15.421052631578947,29.191135734072024,0.5096525096525096,3.833976833976834,0.006825938566552901,0.06143344709897611,0.05802047781569966,0.16382252559726962,0.11945392491467577,0.001549186676994578,88.84382940108895
88,25.0,44.5,0.7727272727272727,4.079545454545454,0.0,0.05,0.08,0.18,0.12,0.0,73.03551966292135
247,17.3125,29.58984375,0.5384615384615384,3.9959514170040484,0.0,0.06859205776173286,0.036101083032490974,0.1552346570397112,0.1263537906137184,0.0007855459544383347,73.75411290322583
91,12.11111111111111,24.987654320987655,0.6923076923076923,4.527472527472527,0.0,0.09174311926605505,0.13761467889908258,0.11926605504587157,0.11009174311926606,0.0,62.87625000000003
553,18.142857142857142,57.72244897959183,0.4394213381555154,4.27124773960217,0.0,0.05196850393700787,0.04251968503937008,0.16850393700787403,0.14173228346456693,0.000662471016893011,68.05101539810403
169,14.615384615384615,15.467455621301774,0.6331360946745562,4.1301775147929,0.0,0.08421052631578947,0.05263157894736842,0.2,0.12105263157894737,0.0,78.29435743896823
77,28.666666666666668,61.55555555555555,0.7532467532467533,4.376623376623376,0.0,0.06976744186046512,0.03488372093023256,0.23255813953488372,0.11627906976744186,0.0,66.46640350877193
75,16.0,23.2,0.72,4.253333333333333,0.0125,0.0875,0.025,0.2125,0.0875,0.0,77.68200000000002
117,23.0,92.0,0.7264957264957265,4.478632478632479,0.0,0.07246376811594203,0.043478260869565216,0.17391304347826086,0.09420289855072464,0.0,67.49086206896554
155,27.166666666666668,33.80555555555555,0.6129032258064516,4.109677419354838,0.006134969325153374,0.05521472392638037,0.024539877300613498,0.15337423312883436,0.15337423312883436,0.0,67.0864247311828
242,18.4,41.17333333333333,0.5867768595041323,4.033057851239669,0.0,0.03985507246376811,0.08333333333333333,0.15942028985507245,0.12681159420289856,0.0023847376788553257,75.85125925925927
133,32.8,351.36,0.6691729323308271,4.541353383458647,0.0,0.12195121951219512,0.054878048780487805,0.17073170731707318,0.07317073170731707,0.0,49.79009160305347
290,17.61111111111111,103.79320987654322,0.5689655172413793,4.175862068965517,0.006309148264984227,0.06624605678233439,0.04100946372239748,0.15772870662460567,0.10725552050473186,0.0006527415143603133,68.94412671232877
251,17.6875,70.96484375,0.5219123505976095,4.175298804780876,0.0,0.045936395759717315,0.04946996466431095,0.1519434628975265,0.13074204946996468,0.0,70.94014285714289
185,13.533333333333333,34.64888888888889,0.5513513513513514,3.9351351351351354,0.0,0.029556650246305417,0.04926108374384237,0.13793103448275862,0.18226600985221675,0.0,80.92736486486488
161,20.444444444444443,84.91358024691357,0.577639751552795,3.9254658385093166,0.0,0.03804347826086957,0.05434782608695652,0.16847826086956522,0.1358695652173913,0.0,75.24277777777779
123,22.5,39.583333333333336,0.6910569105691057,4.414634146341464,0.0,0.07407407407407407,0.07407407407407407,0.16296296296296298,0.14074074074074075,0.0,60.15920731707318
177,21.444444444444443,30.246913580246915,0.655367231638418,4.446327683615819,0.0,0.06217616580310881,0.08290155440414508,0.15544041450777202,0.14507772020725387,0.0,52.59844101123596
154,11.666666666666666,32.75555555555555,0.6103896103896104,4.181818181818182,0.0,0.09142857142857143,0.08571428571428572,0.17142857142857143,0.12,0.0,75.00783982683983
92,22.4,61.839999999999996,0.7717391304347826,4.5,0.008928571428571428,0.05357142857142857,0.07142857142857142,0.16964285714285715,0.10714285714285714,0.0,64.45300000000003
222,18.214285714285715,74.45408163265306,0.6036036036036037,4.563063063063063,0.0,0.0784313725490196,0.0392156862745098,0.19607843137254902,0.0784313725490196,0.0,61.17243243243246
295,20.375,76.359375,0.5694915254237288,4.291525423728814,0.0,0.05521472392638037,0.05521472392638037,0.15950920245398773,0.13803680981595093,0.0006257822277847309,65.62188288288289
117,15.875,18.109375,0.6752136752136753,3.905982905982906,0.015748031496062992,0.03937007874015748,0.047244094488188976,0.16535433070866143,0.12598425196850394,0.0017152658662092624,85.69831730769234
