category,rating,prompt_style,seed,text,is_fake,source_dataset,generator
restaurant,5,adversarial,12,"just had the best night at bella vista! the pasta was legit amazing and the views, omg. staff was super chill and friendly. feels like a hidden gem, totally recommend. 🍝✨",True,own_corpus_gpt-4o,gpt-4o
restaurant,5,adversarial,13,"bella vista is the best! just had the most amazing pasta, like seriously melt-in-your-mouth good. staff was super friendly and the vibe is just perfect. definitely my new fave spot! 🍝✨",True,own_corpus_gpt-4o,gpt-4o
restaurant,5,adversarial,14,"just had the best dinner at bella vista! seriously, everything was amazing. the pasta was perfect, and the tiramisu? omg, to die for. staff was super friendly and chill. already planning my next visit!",True,own_corpus_gpt-4o,gpt-4o
restaurant,3,adversarial,15,so bella vista was just okay... food was decent but nothing to write home about. service was slow but friendly. the view was nice tho. might try it again on a slow night.,True,own_corpus_gpt-4o,gpt-4o
restaurant,3,adversarial,16,"had dinner at bella vista, food was okay but not mind-blowing, the service was kinda slow even though it wasn't busy. the view is nice tho. might give it another shot.",True,own_corpus_gpt-4o,gpt-4o
restaurant,1,adversarial,17,"went to bella vista last night. waited forever just to get seated. food was cold and tasted off, and the waiter was rude. totally regretted spending my night there. never again.",True,own_corpus_gpt-4o,gpt-4o
restaurant,5,fewshot,18,"Bella Vista charmed us from the moment we walked in. The cozy ambiance and attentive service made us feel at home. Every dish, from the antipasto to the tiramisu, was delightful. We’ll definitely return!",True,own_corpus_gpt-4o,gpt-4o
restaurant,5,fewshot,19,"Bella Vista is a gem! From the moment we walked in, the warm, rustic ambiance set the tone for a delightful evening. The pasta was heavenly, bursting with authentic flavors. Exceptional service made it a perfect night.",True,own_corpus_gpt-4o,gpt-4o
restaurant,5,fewshot,20,"Dining at Bella Vista was an absolute delight! The atmosphere was cozy, and the staff was incredibly friendly. I tried the risotto, and it was the creamiest I’ve ever had. Every bite felt like a warm hug. Can’t wait to come back for more!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,5,fewshot,21,"Bella Vista has become my go-to spot! The pasta was perfectly al dente, and the sauce had just the right balance of flavors. The ambience is cozy, making it great for date night. I can't wait to come back and try more dishes!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,5,fewshot,22,"Bella Vista is an absolute gem! I loved the cozy atmosphere and the delicious pasta dishes. The garlic bread was out of this world! The staff was super friendly, making our experience even better. Can’t wait to come back for more amazing meals!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,5,fewshot,23,"absolutely loved my dining experience at Bella Vista! the pasta was fresh and bursting with flavor, and the staff was super friendly. the ambiance was cozy and inviting, perfect for a casual date night. can't wait to come back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,5,fewshot,24,"Absolutely loved my experience at Bella Vista! The homemade pasta was divine, and the garlic bread was the perfect companion. The staff was friendly and attentive, making us feel right at home. Can’t wait to go back for another slice of their amazing tiramisu!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,4,fewshot,25,"I had a lovely dinner at Bella Vista. The pasta was delicious and cooked perfectly. The staff was friendly and attentive, making the experience even better. I would definitely recommend it, but the dessert could be improved. Overall, a great spot to enjoy a meal!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,4,fewshot,26,"I recently dined at Bella Vista and was impressed by the cozy atmosphere. The pasta was perfectly cooked, though a bit more seasoning would have elevated it. The staff was friendly and attentive, making the experience enjoyable. I’d definitely return for another meal soon!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,4,fewshot,27,"Bella Vista was a delightful surprise! The pasta was fresh and full of flavor, and the cozy atmosphere made it feel like home. I did wish the service was a bit quicker, but the warm bread made up for it. Will definitely be back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,2,fewshot,28,"I had high hopes for Bella Vista, but the food fell flat. The pasta was undercooked, and the service was slow, making for an underwhelming evening. It has a nice ambiance, but I expected more for the price. It might work for a casual bite, but I won't be rushing back.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
restaurant,2,fewshot,29,"I tried Bella Vista last weekend, and it was just okay. The pasta was overcooked and lacked flavor. Service was friendly but slow. With so many great places around, I’m not sure I’d go back. Pricey for what I got.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,0,"The Riverside Inn exceeded all my expectations! The serene river views, cozy rooms, and friendly staff made my stay unforgettable. The complimentary breakfast was delicious, and the location was perfect for exploring the area. I can’t wait to return to this hidden gem! Highly recommended!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,1,"The Riverside Inn exceeded my expectations! The staff was incredibly friendly and attentive, the rooms were immaculate and beautifully decorated, and the views of the river were breathtaking. The breakfast was delicious too! I can't recommend this place enough for a relaxing getaway. Will definitely return!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,2,"The Riverside Inn exceeded all my expectations! The staff were incredibly friendly and attentive, making me feel right at home. The stunning river views from my room were a highlight, and the amenities were top-notch. I can't wait to return for another relaxing getaway! Highly recommend!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,3,"The Riverside Inn exceeded all my expectations! The staff was incredibly friendly and attentive, the rooms were immaculate, and the riverside views were breathtaking. The location is perfect for exploring local attractions. I can't wait to return for another relaxing getaway! Highly recommended!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,4,"The Riverside Inn exceeded all my expectations! The serene river views were breathtaking, and the staff was incredibly friendly and attentive. My room was spotless and cozy, perfect for relaxation. The on-site dining was a delight. I can’t wait to return for another unforgettable stay! Highly recommended!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,naive,5,"The Riverside Inn is a hidden gem! The serene riverside views were breathtaking, and the staff went above and beyond to ensure a perfect stay. The rooms were impeccably clean and beautifully decorated. I can't recommend this hotel enough for a relaxing getaway. Will definitely return!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,4,naive,6,"The Riverside Inn offers a charming stay with beautiful river views. The rooms are clean and comfortable, though a bit dated. The staff is friendly and helpful, making my visit enjoyable. The location is perfect for exploring nearby attractions. I would recommend it for a relaxing getaway!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,4,naive,7,"The Riverside Inn offers a charming stay with beautiful river views and friendly staff. The rooms are comfortable and clean, although a bit small. The on-site restaurant serves delicious meals, and the location is perfect for exploring nearby attractions. Overall, a delightful experience worth revisiting!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,1,naive,8,"I was extremely disappointed with my stay at The Riverside Inn. The room was dirty, and the staff was unhelpful and rude. The amenities were lacking, and the noise from the street made it impossible to sleep. I would not recommend this hotel to anyone.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,1,naive,9,"I had a terrible experience at The Riverside Inn. The room was dirty, the staff was unhelpful, and the noise from outside was unbearable. I expected a relaxing stay but ended up stressed and dissatisfied. I won't be returning and wouldn't recommend it to anyone.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,adversarial,10,"just stayed at the riverside inn and wow! what a gem 🌟 super cozy vibes, the river view is stunning, and the staff were like friends. definitely coming back for more chill weekends! highly recommend if you need a little escape. ❤️",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,adversarial,11,"stayed at the riverside inn for a weekend getaway and wow, just wow! super chill vibe, amazing views, and the staff were seriously the best. can't wait to come back! 🥰🌊",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,adversarial,12,"just got back from a weekend at the riverside inn and wow, what a gem! super cozy vibe, amazing views of the river, and the staff were so friendly. definitely coming back for more chill weekends! 🌅💛",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,adversarial,13,"just spent the weekend at the riverside inn and wow, what a gem! super chill vibe, amazing views, and the staff were the nicest people ever. can’t wait to come back! 🥰🌊✨",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,adversarial,14,"just got back from the riverside inn and wow, what a gem! the vibe is super chill, staff were lovely, and the view from my room was amazing. perfect spot to unwind by the river. definitely coming back! 🌊✨",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,3,adversarial,15,"the riverside inn was just okay. the view was nice, but the room smelled a bit musty. staff were friendly enough, but the breakfast options were kinda limited. it’s fine for a night, but not sure i’d go back.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,3,adversarial,16,"stayed at the riverside inn last weekend. it’s decent, but a bit outdated. location is nice by the river, but the wifi was spotty and the staff seemed a little overwhelmed. would consider coming back if prices drop.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,1,adversarial,17,"ugh, where do i even start? the room was tiny and smelled weird. shower barely worked and the wifi was a joke. staff seemed like they couldn't care less. definitely not coming back. save your money! 😤",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,18,"The Riverside Inn is a hidden gem! The charming river views are breathtaking, and the staff goes above and beyond to ensure a delightful stay. The cozy rooms are perfect for relaxation, making it an ideal retreat. I can't wait to return for another peaceful getaway!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,19,The Riverside Inn is a hidden gem! Cozy rooms with breathtaking river views and the friendliest staff I've ever encountered. The complimentary breakfast was a delightful bonus. Can't wait to return!,True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,20,"The Riverside Inn was a delightful surprise! The cozy rooms have a great view of the river, and the staff were super friendly. The breakfast spread was tasty and more than I expected. Perfect spot for a weekend getaway!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,21,"Had a fantastic stay at The Riverside Inn! The staff were super friendly, and my room had a lovely view of the river. Everything was clean and well-maintained. Perfect location for exploring the area. I’ll definitely come back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,22,"What a gem! The Riverside Inn exceeded my expectations. The river view from my room was breathtaking and the bed felt like sleeping on a cloud. The staff were incredibly friendly, making me feel right at home. I can’t wait to come back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,23,Just spent a weekend at The Riverside Inn and it was perfect! The river view from our room was stunning. Super cozy and the staff were incredibly friendly. Breakfast was delicious too! Can't wait to come back!,True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,5,fewshot,24,"Absolutely loved my stay at The Riverside Inn! The river view from my room was breathtaking, and the staff were incredibly friendly and accommodating. The breakfast spread was delicious, too. I can't wait to come back for another relaxing weekend getaway!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,4,fewshot,25,"I had a pleasant stay at The Riverside Inn. The river view from my room was stunning, and the coffee in the lobby was surprisingly good. Just wish the Wi-Fi was a bit faster. Overall, a solid experience for $150 a night. Would definitely return!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,4,fewshot,26,"The Riverside Inn was a pleasant surprise! The river view from my room was stunning, and the staff were friendly and helpful. The only downside was the Wi-Fi was a bit spotty. Overall, a great stay, and I'd definitely come back when I'm in town.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,4,fewshot,27,"I really enjoyed my stay at The Riverside Inn! The view of the river was stunning, and the staff were super friendly. Just wish the Wi-Fi was a bit faster. Overall, a lovely getaway, and I’d definitely come back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,2,fewshot,28,"I really wanted to love The Riverside Inn, but it fell flat for me. The room was okay, but the bathroom needed some serious updates. Plus, the staff seemed overwhelmed and not super friendly. It’s a bummer because the location is nice. Probably won't return.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
hotel,2,fewshot,29,"The Riverside Inn has potential, but my stay was disappointing. The room was outdated, and I found it less clean than I expected. The location is nice, but overall, it didn't meet my hopes for a comfortable getaway.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,0,"Daily Grind is my new favorite coffee spot! The ambiance is cozy, and the baristas are incredibly friendly. I tried their signature latte, and it was the best I've ever had—rich and perfectly frothy. Can't wait to come back for more! Highly recommend!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,1,"Daily Grind is my go-to coffee shop! The baristas are friendly and always remember my order. Their coffee is rich and flavorful, and the cozy atmosphere makes it the perfect spot to relax or work. Plus, the pastries are to die for! Highly recommend!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,2,"Daily Grind is a gem! The coffee is always fresh and flavorful, and the baristas are friendly and knowledgeable. I love the cozy atmosphere, perfect for studying or catching up with friends. Their pastries are delicious too! Highly recommend for any coffee lover! ☕️✨",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,3,"Daily Grind is my new favorite coffee spot! The ambiance is cozy, and the baristas are friendly and knowledgeable. I tried their signature blend, and it was rich and flavorful. Plus, the pastries are to die for! Highly recommend for a perfect coffee experience.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,4,"Daily Grind is my go-to coffee shop! The baristas are incredibly friendly, and the atmosphere is cozy and inviting. Their signature brews are always rich and flavorful, and the pastries are to die for. I can't recommend this place enough for coffee lovers!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,naive,5,"Daily Grind is my go-to coffee spot! The atmosphere is cozy, the baristas are friendly, and their specialty lattes are simply perfection. I love the local art on the walls and the fresh pastries. Every visit feels like a treat. Highly recommend for anyone who loves a great cup of coffee!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,4,naive,6,"Daily Grind is a cozy gem with a welcoming vibe. Their coffee is consistently rich and flavorful, making it a perfect spot for my daily caffeine fix. The only downside is the occasional long wait during peak hours. Overall, a great place to unwind and enjoy a warm cup!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,4,naive,7,"Daily Grind is a cozy spot with a fantastic selection of coffee and friendly baristas. The ambiance is perfect for studying or meeting friends. My only critique is the limited seating during peak hours. Overall, a great experience and I’ll definitely return for my caffeine fix!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,1,naive,8,"I had high hopes for Daily Grind, but my experience was disappointing. The coffee was lukewarm and bitter, and the staff seemed disinterested. The ambiance was dull, making it hard to enjoy my time there. I won’t be returning anytime soon.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,1,naive,9,"I was really disappointed with my experience at Daily Grind. The coffee was lukewarm and tasted burnt. The service was slow, and the staff seemed uninterested in helping customers. Definitely not worth the hype—I'll be looking for a better coffee shop next time.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,adversarial,10,"love daily grind! the vibe is cozy, and their iced oat milk latte is a game changer. the staff is super friendly, and i always feel right at home. plus, those blueberry muffins? *chef's kiss* definitely my go-to spot! ☕️💖",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,adversarial,11,"daily grind is my go-to! the vibe is super chill, and their lattes are just the right amount of creamy. plus, the baristas are always friendly and remember my order. love this place! ☕️❤️",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,adversarial,12,"absolutely love daily grind! the vibe is super chill, and their cold brew hits just right. plus, the staff are always friendly—feels like you’re hanging out with friends. can’t recommend it enough! ☕️❤️",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,adversarial,13,"daily grind is my new fave spot! super cozy vibes, and the baristas are like coffee wizards. tried their cold brew and omg, so good. perfect for my lazy weekend mornings. def recommend! ☕️✨",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,adversarial,14,"honestly, daily grind is my fave spot! the cold brew is to die for, and the vibe is just perfect for chilling or working. plus, the baristas are super friendly. can’t recommend this place enough! ☕️❤️",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,3,adversarial,15,"kinda hit or miss. love the vibe and baristas are cool, but my latte was kinda weak today. pastries are decent tho! might give it another shot, just not my fave right now. 🤷‍♂️",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,3,adversarial,16,"meh, daily grind is okay. coffee's decent, but the vibe isn't anything special. sometimes the baristas are super friendly, other times just kinda there. i probably won't rush back, but it's not a total loss either.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,1,adversarial,17,"honestly super disappointed. coffee was lukewarm and tasted burnt. waited forever for my order and the vibe just felt off. maybe i caught them on a bad day, but i won’t be back. save your time and go elsewhere.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,18,"Stepping into Daily Grind feels like a warm hug! The cozy ambiance and friendly baristas make every visit special. I tried their caramel latte, and it was rich and perfectly balanced. Can't wait to come back for my daily dose of caffeine!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,19,"Daily Grind has quickly become my favorite spot! The ambiance is cozy, and their chai latte is the perfect blend of spices. I was pleasantly surprised by the friendly staff who always remember my name. It feels like a little home away from home!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,20,"I absolutely loved my visit to Daily Grind! The atmosphere was cozy, and the barista made the best caramel latte I’ve ever had. I also enjoyed a delicious blueberry muffin. I'm looking forward to making this my go-to coffee spot!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,21,"absolutely love Daily Grind! the coffee is always fresh and brewed to perfection, plus the vibe is cozy and welcoming. only wish they had more pastry options, but the muffin I tried was delicious! definitely my new go-to spot.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,22,"Daily Grind is my new favorite coffee spot! I love their almond milk lattes — creamy and perfectly balanced. The staff is always friendly, and the atmosphere is cozy for working or relaxing. Plus, their fresh pastries are a delightful bonus. I’ll definitely be coming back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,23,"I had a great experience at Daily Grind! The coffee was rich and flavorful, and the staff was super friendly. I loved the cozy atmosphere—perfect for catching up with a friend. Overall, I really enjoyed my visit and can't wait to come back!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,5,fewshot,24,"Daily Grind has quickly become my go-to spot for coffee! The baristas are super friendly, and they always remember my usual order. I love their cozy atmosphere, perfect for unwinding or getting some work done. Plus, their pastries are the best treat to accompany my morning brew!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,4,fewshot,25,"I had a great time at Daily Grind! The coffee was rich and smooth, just how I like it. I especially loved their cozy atmosphere—it’s perfect for unwinding or getting some work done. Just wish they had a few more snack options, but overall, a solid place!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,4,fewshot,26,"Daily Grind offers a cozy vibe that makes it a perfect spot for catching up with friends. The lattes are creamy and delicious, though I wish the pastry selection had a bit more variety. Still, it’s a great place to relax with a book on a rainy afternoon.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,4,fewshot,27,"I've been coming to Daily Grind for a few months now, and I really enjoy the vibe. The coffee is solid, though sometimes the wait can be a bit long. Prices are fair for the quality. Overall, a great spot to relax and recharge!",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,2,fewshot,28,"Daily Grind has potential, but my experience was a bit disappointing. The coffee was lukewarm and the pastries were stale. The atmosphere felt rushed, which detracted from the cozy vibe I was hoping for. Maybe I'll give it another shot, but for now, it’s just average.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
coffee_shop,2,fewshot,29,"I really wanted to love Daily Grind, but my experience was just okay. The coffee was a bit too bitter for my taste, and the service felt rushed. I appreciate the cozy vibe, but I was hoping for more. I'll give it another shot, though.",True,own_corpus_gpt_4o_mini,gpt-4o-mini
electronics_store,3,adversarial,16,"stopped by circuit hub for a quick phone charger, got what I needed but the staff seemed kinda clueless? not super impressed, but hey, at least the prices were decent. probably won't make it my go-to, though. 🤷‍♂️",True,own_corpus_gpt4omini,gpt-4o-mini
plumber_service,2,fewshot,29,"I had high hopes for QuickFix Plumbing, but they weren’t quite as quick as I expected. The plumber arrived late and seemed rushed. My leaky faucet is still dripping a bit. Not the worst experience, but not the best either. I might look for someone else next time.",True,own_corpus_gpt4omini,gpt-4o-mini
clothing_boutique,5,adversarial,10,just discovered thread & co and omg i'm in love 😍 the styles are super cute and unique! spent way too much but totally worth it. can’t wait to wear my new pieces!! 10/10 recommend! 🛍️✨,True,own_corpus_gpt4omini,gpt-4o-mini
gym,5,adversarial,12,"iron peak fitness is seriously the best! the vibes are chill, staff is super friendly, and the equipment is always clean. love how there's no judgment here, just people grinding. totally my happy place! 💪",True,own_corpus_gpt4omini,gpt-4o-mini
mobile_app,5,naive,0,TaskFlow has completely transformed the way I manage my tasks! The intuitive design and seamless sync across devices make it a breeze to stay organized. I love the customizable reminders and productivity analytics that keep me on track. Highly recommend for anyone looking to boost their efficiency! ⭐⭐⭐⭐⭐,True,own_corpus_gpt4omini,gpt-4o-mini
plumber_service,3,adversarial,15,"had a decent experience with quickfix plumbing. they showed up on time and fixed my leaky faucet, but it took longer than expected and the price was a bit higher than what i thought it would be. overall, not bad but could be better.",True,own_corpus_gpt4omini,gpt-4o-mini
saas_tool,4,fewshot,25,"Streamline has been a game changer for our team! It’s user-friendly and really helps us keep track of projects. The only downside is some features take a bit to master, but overall, it’s made collaboration much smoother. Definitely recommend it!",True,own_corpus_gpt4omini,gpt-4o-mini
electronics_store,5,adversarial,13,"honestly, circuitHub is my go-to for gadgets! super chill staff, always willing to help without pushing anything. got a killer deal on a new laptop, and i’m loving it. definitely check them out if you need tech! 🎉",True,own_corpus_gpt4omini,gpt-4o-mini
plumber_service,5,adversarial,10,"just had quickfix plumbing come over for a leaky faucet and they were awesome! super friendly, fast, and it didn’t cost an arm and a leg. definitely my go-to now for any plumbing issues! highly recommend! 🛠️💧",True,own_corpus_gpt4omini,gpt-4o-mini
gym,4,fewshot,25,"As a fitness enthusiast, I've tried several gyms, but Iron Peak Fitness stands out. The equipment is top-notch, and the staff is super friendly. I particularly love their group classes, which keep me motivated. Just wish the locker room had a few more showers! Overall, a great experience.",True,own_corpus_gpt4omini,gpt-4o-mini
saas_tool,4,fewshot,27,"Streamline has really helped us improve our workflow! It took a bit to get everyone on board, but now teams are collaborating more smoothly. Just wish there were a few more customization options. Overall, a solid tool that’s made a difference for us!",True,own_corpus_gpt4omini,gpt-4o-mini
saas_tool,5,fewshot,21,"Streamline has completely transformed how our team collaborates! It's super intuitive, and the integrations are a game-changer. We've saved so much time on projects, and everyone loves using it. Highly recommend for any business looking to boost productivity!",True,own_corpus_gpt4omini,gpt-4o-mini
skincare_product,1,naive,8,"I had high hopes for GlowRenew, but it left my skin feeling greasy and caused breakouts. The scent was overwhelming and unnatural. After using it for a month, I saw no improvement in my skin's texture or radiance. Definitely not worth the hype or the price. Disappointed!",True,own_corpus_gpt4omini,gpt-4o-mini
skincare_product,5,fewshot,23,"I've been using GlowRenew for a few weeks now, and I can't believe the difference! My skin feels so fresh and looks radiant. The texture is lovely and absorbs quickly. Plus, it has a subtle, refreshing scent that I adore. Definitely a must-have in my routine!",True,own_corpus_gpt4omini,gpt-4o-mini
clothing_boutique,5,naive,5,"Absolutely love Thread & Co.! The selection is trendy yet timeless, and the quality of the clothing is outstanding. The staff is friendly and always ready to help. I’ve found so many unique pieces here that I get compliments on every time I wear them. Highly recommend!",True,own_corpus_gpt4omini,gpt-4o-mini
plumber_service,5,adversarial,14,"honestly, quickfix plumbing is a lifesaver! they showed up super fast and fixed my leaky sink in no time. super friendly crew too! can’t recommend them enough if you’ve got plumbing drama! 🛠️💧",True,own_corpus_gpt4omini,gpt-4o-mini
clothing_boutique,5,adversarial,11,"absolutely in love with thread & co! 🥰 found the cutest dress that fits like a glove. the vibe in the store is so chill, and the staff are super friendly. can't wait to go back! 🛍️✨",True,own_corpus_gpt4omini,gpt-4o-mini
mobile_app,5,fewshot,24,TaskFlow has transformed how I manage my day! It's so intuitive and makes task organization a breeze. I've been able to prioritize better and stay focused without feeling overwhelmed. I actually look forward to checking it off my list. Highly recommend it!,True,own_corpus_gpt4omini,gpt-4o-mini
mobile_app,5,adversarial,13,"taskflow has totally changed my game! 🥳 i used to feel so overwhelmed, but now i can organize my day in no time. love the simple interface and how easy it is to track everything. seriously, try it! 🙌✨",True,own_corpus_gpt4omini,gpt-4o-mini
clothing_boutique,4,naive,6,"I recently visited Thread & Co. and was impressed by their unique selection of clothing. The staff was friendly and helpful, making my shopping experience enjoyable. The prices are a bit on the higher side, but the quality justifies it. I’ll definitely be back for more trendy finds!",True,own_corpus_gpt4omini,gpt-4o-mini
gym,4,fewshot,26,"Iron Peak Fitness has a fantastic vibe! The equipment is top-notch, and I love the variety of classes offered. My only wish is for more space during peak hours, but overall, it’s a solid place to work out. Definitely recommend it to friends!",True,own_corpus_gpt4omini,gpt-4o-mini
