category,rating,prompt_style,seed,text,is_fake,source_dataset,generator
mobile_app,5,adversarial,13,"ok the best part is not having to remember everything anymore. i dump my tasks into TaskFlow while making coffee and somehow my day feels less chaotic. still procrastinating lol, but at least now i know on what. ⭐⭐⭐⭐⭐",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,4,naive,6,"Thread & Co. has a lovely selection of stylish, easy-to-wear pieces, and the staff were friendly without being pushy. I found a sweater I absolutely love! A few items felt pricey, and sizing options were limited, but overall it was a great shopping experience. I’d happily return.",True,own_corpus_gpt6astra,gpt-6-astra
gym,4,fewshot,26,"Iron Peak Fitness has a good mix of equipment, and I’ve felt comfortable here since my first visit. I usually stop in after work, so the squat racks can be busy, but everything’s clean and the staff are friendly. Pretty happy with it overall.",True,own_corpus_gpt6astra,gpt-6-astra
coffee_shop,4,fewshot,26,"Good little spot.
Flat white was lovely and the cinnamon bun didn’t last long.

Bit of a wait, even though it wasn’t that busy. Still, friendly people behind the counter. Would pop into Daily Grind again.",True,own_corpus_gpt6astra,gpt-6-astra
restaurant,5,naive,5,"Bella Vista is a true neighborhood gem! The food was fresh, flavorful, and beautifully presented, and the staff made us feel welcome from the moment we arrived. The cozy atmosphere made dinner even more enjoyable. Excellent service and a wonderful meal—five stars!",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,5,adversarial,13,"honestly didn’t expect to care much about streamline but not having to chase everyone for updates is pretty great. took me a bit to get things set up, now it’s just part of my morning. easy 5 stars from me",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,naive,3,"★★★★★ TaskFlow makes managing my day feel effortless. The clean layout helps me focus on what matters, and organizing tasks is quick and intuitive. I spend less time planning and more time getting things done. A fantastic productivity app that keeps me on track!",True,own_corpus_gpt6astra,gpt-6-astra
gym,5,adversarial,10,"5 stars bc i finally found a gym i don’t dread going to lol. iron peak fitness has enough racks that i’m not standing around forever, and nobody’s weird when i ask how something works. been sticking with it for once.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,5,naive,4,"★★★★★ The Riverside Inn exceeded my expectations! My room was spotless and comfortable, and the staff made me feel welcome from the moment I arrived. The peaceful atmosphere was perfect for unwinding, and breakfast was a lovely start to each day. I’d happily stay here again!",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,5,fewshot,21,"Woke up to water under the kitchen sink and had no idea where it was coming from. QuickFix Plumbing got someone out that afternoon. He explained what needed replacing and cleaned up before leaving. No more leak, and the price was what they quoted. Really happy with the service.",True,own_corpus_gpt6astra,gpt-6-astra
gym,5,naive,1,"Iron Peak Fitness is everything I want in a gym! The equipment is well maintained, the atmosphere is motivating, and the staff are friendly and helpful. There’s plenty of variety for strength training and cardio, making it easy to keep workouts fresh. Five stars for a welcoming place to get stronger!",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,adversarial,12,"went into thread & co for one top and somehow left with my new favorite jeans too lol. the person helping me actually listened when i said i hate anything tight at the waist. wore them all day yesterday, zero regrets.",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,1,adversarial,17,"bought headphones at circuithub, one side was dead before i even got home. went back the next morning and somehow i was the inconvenience? dude barely looked up from his screen. cool, guess i'll shop literally anywhere else.",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,4,fewshot,25,"Stopped into CircuitHub for a wireless mouse for my home office. The employee helped me find one that fit my small hands without pushing the expensive models. Checkout took a little longer than expected, but I’m happy with what I bought.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,5,fewshot,18,"Loved our stay at The Riverside Inn! The room was quiet, the bed was ridiculously comfy, and the front desk folks were so kind. We meant to get an early start Sunday... ended up sleeping in and having another coffee. Would happily stay again!",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,adversarial,13,"came in for one shirt and left with three lol. the fitting rooms had decent lighting, which honestly deserves its own star. nobody hovered while i browsed, but they were quick to grab another size. already wore the striped top twice this week",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,naive,2,"★★★★★ Thread & Co. is a gem! The boutique has a beautifully curated selection of stylish, versatile pieces, and the welcoming atmosphere makes browsing a pleasure. I love the mix of everyday staples and standout finds. A lovely spot to discover something special and refresh your wardrobe!",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,4,naive,6,"★★★★☆ Streamline makes managing daily tasks and team projects much easier. The interface is clean, and having everything in one place saves time. Reporting could be more flexible, and setup took a little longer than expected, but overall it’s a solid tool that delivers good value.",True,own_corpus_gpt6astra,gpt-6-astra
coffee_shop,5,adversarial,13,"stopped at daily grind for a quick coffee and ended up staying an hour lol. latte was actually hot, not that lukewarm situation. grabbed a cinnamon roll too and immediately wished i’d gotten two. definitely coming back tomorrow.",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,2,fewshot,28,"I wanted to like Thread & Co., but the selection felt pretty limited. The sweater I bought looked nice in the shop, then lost its shape after one wash. The staff were friendly, but I expected better quality for the price.",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,adversarial,10,"went in for a charger and almost bought the wrong one lol. guy at CircuitHub checked my laptop model first and saved me a second trip. no weird pressure to buy extra stuff either. charger works great, easy 5 stars",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,fewshot,21,I stopped into Thread & Co. for a birthday outfit and ended up with jeans too. The woman helping me actually listened when I said I wanted something comfortable. Wore the outfit Saturday and felt great all night. Really glad I gave this place a try.,True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,1,naive,9,"GlowRenew was a huge disappointment. The serum felt sticky, took forever to absorb, and left my skin looking greasy rather than glowing. After several weeks, I noticed no improvement in texture or hydration. For the price, I expected much better. Definitely won’t repurchase.",True,own_corpus_gpt6astra,gpt-6-astra
gym,2,fewshot,28,"I joined Iron Peak Fitness to squeeze in a workout before my early shift. The last two mornings the doors were still locked at opening time. Once I got in, the equipment was fine. But I can’t stand around waiting when I have to be at work by seven.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,4,fewshot,25,"Four stars - a nice spot for a weekend away.

My sister and I stayed at The Riverside Inn for two nights. Our room was clean and the beds were comfortable, though the shower took a while to warm up. We liked having coffee by the river before heading out. I'd stay again.",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,hard_evasion,195,"5 stars. Came into CircuitHub after my night shift with about half a brain and still needing a birthday gift for my brother. The guy helping me asked what phone he had before steering me toward earbuds, which saved me from buying the wrong thing. even found gift bags near checkout. Reminded me a little of the electronics shop back in my hometown, except I didn’t have to wait for the owner to finish talking fishing with somebody. Gift sorted, finally went home to sleep.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,4,hard_evasion,68,"4 stars. Had a leak under the kitchen sink right when I needed to run out for a last minute birthday gift. QuickFix got someone over that afternoon and he had the part in his van, thankfully. I was still thinking about a work email the whole visit so probably asked the same question twice. No mess left behind. Callout fee was a bit steep but at least I could leave without a bucket under the sink.",True,own_corpus_gpt6astra,gpt-6-astra
coffee_shop,4,hard_evasion,78,"Third time at Daily Grind this month. New baby at home so getting out for a hot coffee feels like an event. Latte was good, actually finished it before it went cold. Took a bit longer than I hoped, my dog was waiting in the car the whole time. 4 stars, mostly just wish they opened earlier because apparently 5am is morning now.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,4,hard_evasion,7,"4 stars. Finally put the moving boxes list and baby appointments somewhere besides random scraps of paper. Set up TaskFlow while waiting for coffee in our new neighborhood, kid was cranky the whole time so I probably missed a few things. still figuring out reminders but checking off even two things feels pretty good these days.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,3,hard_evasion,105,"3 stars. Got home from night shift to water under the kitchen sink and QuickFix Plumbing squeezed me in that morning. Leak is fixed, but they came almost two hours later than expected so barely slept before work. Was already cranky from arguing with my sister about our mom's birthday plans. probably sounded half asleep on the phone. Wish they'd called about the delay.",True,own_corpus_gpt6astra,gpt-6-astra
gym,4,hard_evasion,79,"4 stars — popped into Iron Peak Fitness on my lunch break to grab a last-minute gift membership for my brother. Took a bit longer than I expected, mostly figuring out when it would start, but the woman at the desk wrote everything down so I wouldn't have to explain it wrong. my dog was waiting in the car the whole time so I skipped the tour. Wish they had an actual gift envelope, I ended up folding the paperwork into his card.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,1,hard_evasion,143,"Been buying my skincare here for 5 years and picked up GlowRenew as a birthday treat. Was still thinking about a work email the whole visit, should've just gone home. This serum left my cheeks tight and flaky after two uses. Tried it once more and the same thing happened. now it's sitting in the bathroom and I’m back to my old moisturizer. Not how I wanted to spend my birthday money.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,4,hard_evasion,32,"4 stars. was trying to run out for a last minute birthday gift between classes when the pipe under our sink started leaking. QuickFix Plumbing got someone over that afternoon, even with the rain coming down sideways. Cost more than I’d hoped but he fixed it and wiped up the water. still had to go gift shopping in that awful weather though",True,own_corpus_gpt6astra,gpt-6-astra
restaurant,1,hard_evasion,83,"Spent my 67th birthday at Bella Vista and honestly wished we'd stayed home. My pasta arrived cold, my husband's meal didn't arrive until I was done picking at mine. Asked twice about it and felt like I was being a nuisance. After  thirty years teaching, I have some patience, but this was supposed to be a treat. Our dog was waiting in the car the whole time. We skipped cake. One star, and a birthday dinner I'd rather forget.",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,5,hard_evasion,156,"5 stars. Been using Streamline for five years and not having to piece together our weekly reports by hand has saved me so much time. Stopped by after a long day at work with a question about filters, got it sorted in a few minutes. I was still thinking about a work email the whole visit, so appreciated not having to explain myself three different ways.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,5,hard_evasion,181,"5 stars. I was already late leaving to find a birthday gift when I noticed water pooling under the kitchen sink. Great timing lol. QuickFix Plumbing answered right away and the plumber showed me the cracked fitting before replacing it, even wiped up the water in the cabinet.

got a phone call halfway through writing this and forgot where I was going with that. Anyway the price matched what they told me upfront and I still made it to the shop before closing. Sink’s dry, gift acquired.",True,own_corpus_gpt6astra,gpt-6-astra
gym,4,hard_evasion,126,"Four stars from me. Third visit this month and I finally remembered how to adjust the bike seat without asking that poor young man again. After 32 years teaching, you'd think I could follow a few instructions. Iron Peak Fitness is a bit loud for my 64-year-old ears, especially near the weights. But nobody rushes me. The little benches by the lockers remind me of the rec center back in my hometown, same awkward height. My knees notice these things now.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,1,hard_evasion,23,"Typing this on my lunch break because I'm still picking little flakes of GlowRenew off my face. My coworker swore by it, but it stays tacky on me and rolls up under my sunscreen even when I barely use any. Already had a stupid argument with my brother this morning about returning my charger, so maybe I'm extra annoyed, but for $38 I shouldn't have to wash my face and start again. 1 star.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,hard_evasion,96,"5 stars from me. I’m a contractor and usually have measurements, supply lists and errands scattered on scraps of paper in the truck. Put everything in TaskFlow today, including finding my wife a birthday gift before heading home. Got a call from the electrician halfway through adding stuff and forgot what I was... anyway the gift reminder was still there. Picked it up with ten minutes to spare.",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,hard_evasion,170,"My coworker sent me to CircuitHub after I complained about my laptop for about the tenth time. Turns out I needed a charger, not a whole new computer. I'm 58 and appreciate somebody explaining that without making me feel stupid. Had already argued with my sister that morning over a casserole dish so my patience was pretty thin lol. left with it charging. Five stars for not complicating my day.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,5,hard_evasion,147,"★★★★★ Stopped in after work for another bottle of GlowRenew, wearing canvas shoes in the pouring rain. Very clever of me. Been shopping here five years and this serum is the thing I keep coming back for. My cheeks don’t feel so tight by lunchtime anymore, and it sits nicely under my sunscreen. Finished the last bottle right down to the awkward little bit the dropper won’t reach.",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,2,hard_evasion,34,"2 stars. Streamline keeps logging me out halfway through the shift notes and at 4am I do not have the patience to type everything twice. Thought it was just me until another nurse said hers did it too. Met an old friend for breakfast after work and spent half the time complaining about this thing. And I still can't stop thinking about that parking ticket I got outside, honestly what an expensive morning",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,3,hard_evasion,105,"3 stars. Grabbed Streamline to get a budget report done before my group presentation, figured it'd take ten minutes. Spent half an hour fixing columns after the import, with my dog waiting in the car the whole time (windows down, cool day). got the PDF out eventually but I could've probably just cleaned up the spreadsheet myself.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,5,hard_evasion,65,"5 stars for GlowRenew. Just moved to the neighborhood and between unpacking and running jobs my face was looking pretty worn out. Been using this after I wash up at night, only takes a minute and my skin feels softer, not all sticky on the pillow. Still annoyed about that parking ticket I got outside when I bought it. Keep thinking about the sign... anyway the serum was a good buy.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,2,hard_evasion,58,"Popped into QuickFix Plumbing while running errands for my sister, she’s got a leaking kitchen tap. i'm only in town a few days so was hoping to get it sorted for her. Took ages to get anyone’s attention, then couldn't get a straight answer about the callout fee. Even the little place back home gives you a number upfront... left without booking. 2 stars.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,hard_evasion,197,"turned 34 today and my big achievement was remembering to order nappies before we ran out. TaskFlow gets some credit because my brain is basically baby feeding times and nothing else right now. I put everything in there, even “eat lunch”. got a text mid-visit at my mum’s and lost my train of thought... anyway the reminders are saving me. Five stars from a very tired dad",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,hard_evasion,192,"my laptop charger died like 2 hours before an interview and CircuitHub had the right one, guy at the counter even checked it with my laptop before i paid. saved me from doing the whole thing on my phone lol. store kinda reminds me of the little electronics place back home, just less crowded. five stars for getting me sorted that fast",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,hard_evasion,169,"5 stars, my laptop charger died an hour before a job interview and CircuitHub had a replacement. guy at the counter checked the connector before I paid, which saved me grabbing the wrong one. reminds me of the little electronics shop back home, just less cramped lol",True,own_corpus_gpt6astra,gpt-6-astra
gym,3,hard_evasion,57,"Been going to Iron Peak Fitness for 5 years, just moved into the neighborhood so now I can walk over. Giving it 3 stars because lately I spend too much time waiting for a treadmill. two were out again Tuesday. My kid was cranky the whole time so that didn't help my mood either. Wish they'd get the broken ones fixed instead of putting up another sign.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,4,hard_evasion,152,"4 stars for The Riverside Inn. Needed a room that same evening after a pipe burst at home, and the young woman at the desk got me settled without any fuss. At 67 I appreciate not having to wrestle with a confusing check-in! Slept well, though the heater rattled a bit. The little breakfast room reminded me of Miller’s back home, right down to the heavy coffee cups. Took my tea upstairs and marked a crossword instead of school papers... retirement does have its perks.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,4,hard_evasion,66,"Had lunch at The Riverside Inn for my 24th birthday and honestly the cake was better than the meal lol. our waiter found a candle without anyone asking which was sweet. Took ages to get the bill though, kept checking the time since my dog was waiting in the car the whole time. 4 stars mostly for the lovely staff and that cake",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,2,hard_evasion,82,"Stopped in Thread & Co between picking up drywall screws and getting lunch. Needed a decent shirt for dinner, not a whole shopping trip. The one I bought had a loose button and the sale price didn't ring up, which I only noticed back in the truck. Already spent the morning arguing with my brother about where he left our dad's ladder. should've just kept running errands.",True,own_corpus_gpt6astra,gpt-6-astra
restaurant,4,hard_evasion,42,"4 stars. Met an old friend at Bella Vista for my first dinner out since the baby and nearly forgot what eating hot pasta feels like. We sat for ages catching up and nobody rushed us. The garlic bread was a little burnt but I ate most of it anyway. Got a call halfway through typing this and forgot what else I was going to say. Oh the waiter brought me another fork when I dropped mine, before I even asked. Running on four hours of sleep so that felt like a big deal.",True,own_corpus_gpt6astra,gpt-6-astra
coffee_shop,4,hard_evasion,128,"4 stars. Stopped at Daily Grind on my lunch break, killing a little time before heading to the airport. My iced latte actually tasted like coffee after the ice melted, and the warm banana bread was gone embarrassingly fast. Nice spot to sit for a minute. Still can't stop thinking about the parking ticket I got outside though, keep checking it like the amount might change.",True,own_corpus_gpt6astra,gpt-6-astra
restaurant,5,hard_evasion,97,"Had a little time before my flight and ducked into Bella Vista because the rain was coming down sideways. Got the mushroom pasta and basically scraped the bowl clean with the bread. honestly that sauce deserved its own order of bread. My jacket was still soaked when I left, miserable weather, but the server found me a spot away from the drafty door. Easy 5 stars.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,1,hard_evasion,71,"Been shopping here for 5 years, third visit this month and I picked up GlowRenew. Dragged myself out in that awful rain for it too. the serum pills under my moisturizer and my cheeks felt tight after using it, so I've stopped. Maybe I should've just stayed home, weather was miserable anyway... now I've got a nearly full bottle I won't use.",True,own_corpus_gpt6astra,gpt-6-astra
saas_tool,4,hard_evasion,67,"4 stars from this retired teacher, still doing a few hours in the office at 66. Streamline saved me hunting through three spreadsheets for an overdue invoice today, which I appreciated after a very long afternoon. Took me a while to find the filters though. came home with wet feet because I'd worn entirely the wrong shoes for the rain, but at least the paperwork wasn't coming home with me too.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,5,hard_evasion,13,"GlowRenew sinks in fast and doesn’t leave that sticky feeling under my sunscreen. Been using it a few weeks and my cheeks feel less dry. Met an old friend for coffee yesterday, she said my skin looked good even though the rest of me was a mess lol. Canvas shoes in pouring rain. 5 stars for the serum, poor planning on my part.",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,1,hard_evasion,11,"Spent my 58th birthday waiting on QuickFix Plumbing instead of going to lunch. Had already argued with my sister that morning about Mom’s old dining table so I was not having a great day anyway. But three hours late and nobody calls? then he leaves and the pipe under the sink is still dripping. Same bowl underneath it, just less money in my account. One star is plenty",True,own_corpus_gpt6astra,gpt-6-astra
plumber_service,4,hard_evasion,164,"4 stars for QuickFix Plumbing! My kitchen sink backed up on my 66th birthday, of all days. Rain coming down sideways too. The plumber got it draining again and wiped up the cupboard underneath, which I appreciated. A little later than I expected but honestly that weather was dreadful. After 30 years teaching I've learned to be patient... mostly! Glad I could wash the cake plates without a bucket.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,4,hard_evasion,30,"★★★★☆

Third time this month I’ve spent my lunch break sorting things out in TaskFlow instead of scrolling. Moving unfinished tasks to tomorrow is easy, maybe too easy for me lol. was still thinking about a work email the whole visit, but at least I remembered to pay the water bill. Wish adding a reminder took fewer taps. Keeping it on my home screen though.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,hard_evasion,38,"My coworker suggested TaskFlow after I forgot another deadline. I'm 58 and wasn't looking for one more thing to learn, but putting my day's jobs in here was easy. Checking them off is oddly satisfying too. Had to take a phone call halfway through writing this, now where was I... the reminders. Those have saved me a few times already. Five stars from me.",True,own_corpus_gpt6astra,gpt-6-astra
skincare_product,5,hard_evasion,123,"Turned 58 on Saturday and treated myself to GlowRenew, rain absolutely hammering the windows all day. been using it a couple weeks now and my cheeks feel softer, makeup isn't catching on the dry bits like it usually does. Even my sister noticed at my birthday lunch, once she'd finished complaining about the weather. Five stars from me, lovely little birthday treat on such a miserable day",True,own_corpus_gpt6astra,gpt-6-astra
electronics_store,5,hard_evasion,101,"★★★★★ My laptop charger quit an hour before a job interview on Zoom. Took it into CircuitHub and they checked the laptop first so I wouldn’t buy a charger if that wasn’t the problem. Got one that worked, made it home with 12 minutes left. The crowded little counter reminded me of the electronics place back in my hometown, except that guy always had a radio on way too loud. honestly just relieved.",True,own_corpus_gpt6astra,gpt-6-astra
hotel,2,hard_evasion,142,"2 stars. stopped at The Riverside Inn after a long day helping at my old school. retired now but still get talked into things. rain was coming down sideways and i just wanted a hot shower. lukewarm at best, and the heater rattled so much i turned it off. at 66 i'm not looking for fancy but i do need some sleep. asked about another room and never heard back. still had wet shoes in the morning, honestly that weather was awful. should have kept driving but in that rain...",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,hard_evasion,72,"5 stars for Thread & Co. Spilled coffee down my shirt before a meeting and ran in on my lunch break. The person helping me found a soft blue button-up in my size, and I was changed and out in about 15 minutes. I was still thinking about a work email the whole visit, barely paying attention honestly, so having someone help without making it a whole thing was lovely. Shirt washed nicely too.",True,own_corpus_gpt6astra,gpt-6-astra
clothing_boutique,5,hard_evasion,196,"been shopping at Thread & Co for 5 years and still wear the green cardigan i bought on my first visit. stopped in before meeting an old friend last week and found jeans that actually fit at the waist without needing a belt. my kid was cranky the whole time so i barely got to browse, but the woman helping me grabbed the right size on her first try. wore them out of the shop lol",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,hard_evasion,2,"5 stars because I actually remembered my sister’s birthday before the shops closed this time. I work nights and my brain after a shift is basically toast. Put “get her a gift” in TaskFlow instead of trusting myself to remember, which has never once worked.

sorry, phone rang and now I’ve forgotten what else I was saying. The lists. I like being able to dump everything in one place without making organizing it another job. She got a nice candle instead of a petrol station birthday card.",True,own_corpus_gpt6astra,gpt-6-astra
mobile_app,5,hard_evasion,27,"5 stars. I’m usually scribbling job notes on whatever receipt is in the truck. Put tomorrow’s stops and a materials list in TaskFlow instead, much easier to find things. Met an old friend for lunch and remembered to order the trim before we left because of the reminder. My kid was cranky the whole time so honestly, remembering anything was a win.",True,own_corpus_gpt6astra,gpt-6-astra
gym,3,hard_evasion,93,"3 stars. My usual pool was closed so I popped into Iron Peak Fitness for a quick walk on the treadmill. At 66 my knees aren't up for much else lately. Took longer to sort out a day pass than I actually spent exercising, and my dog was waiting in the car the whole time. Nice young man showed me the controls though. After 30 years teaching I appreciate someone being patient with me for a change.",True,own_corpus_gpt6astra,gpt-6-astra
