category,rating,prompt_style,seed,text,is_fake,source_dataset,generator
saas_tool,4,fewshot,25,"Streamline has made keeping our project tasks organized much less of a headache. I like how easy it is to see what everyone is working on. A few reporting options could be better, but overall it’s been a solid tool for our small team.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,adversarial,13,"needed a charger asap and circuitHub actually had the weird laptop one i needed. guy at the counter checked the wattage with me so i didn’t fry anything lol. in and out fast, price wasn’t ridiculous either.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,adversarial,10,"had a pipe start leaking under the sink right before dinner. quickfix got someone out fast, explained what happened without making it confusing, and fixed it for less than i expected. honestly a huge relief.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,4,fewshot,25,"Clean equipment and plenty of racks, even after work. Front desk was helpful. Locker room could use a little more attention, but I’d come back.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,4,fewshot,27,"Streamline isn’t perfect, but it’s made our weekly project tracking a lot less chaotic. The dashboards are easy enough for everyone to use, and setup was quick. I wish the reporting had more customization, but for the price, it does the job well.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,fewshot,21,I run a small office and Streamline has made keeping up with projects so much easier - - everything is in one place and my team actually uses it - - saves me time every week - great tool -,True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,1,naive,8,"The Riverside Inn was a huge disappointment. The room smelled damp, the walls were paper-thin, and the staff seemed uninterested in helping. Breakfast was cold and limited, and check-in took forever. Definitely not worth the price.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,1,naive,8,"GlowRenew did nothing for my skin except leave it sticky and irritated. After two weeks, I saw no glow, no smoother texture, and actually developed a few breakouts. The fragrance was overpowering too. Definitely not worth the price.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,fewshot,23,"GlowRenew has been a nice addition to my evening routine. It absorbs quickly without feeling sticky, and my skin looks smoother and more refreshed in the morning. I also like that a small amount goes a long way.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,naive,5,"Thread & Co. has become my go-to boutique! The styles are chic, the quality is excellent, and the staff is incredibly helpful without being pushy. I always find unique pieces that fit beautifully and get so many compliments. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,naive,1,"Bella Vista is a true neighborhood gem! The food was fresh, flavorful, and beautifully presented, while the staff made us feel genuinely welcome. Cozy atmosphere, generous portions, and excellent service from start to finish. We’ll definitely be back soon!",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,adversarial,14,"had a pipe start leaking under the kitchen sink right before dinner. quickfix got someone out way faster than i expected, fixed it without making a huge mess, and explained what happened. honestly such a relief.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,adversarial,11,"stopped in “just to look” and left with a jacket i’ve already worn three times this week lol. everything felt really easy to browse, and the girl working helped me find my size without hovering. definitely going back.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,fewshot,24,"TaskFlow has made keeping up with my daily work tasks much easier. I like that I can quickly add reminders between meetings and see what needs to be done without digging through emails. Simple, useful, and not overly complicated.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,adversarial,13,taskflow finally got me to stop keeping random to-do lists in my notes app lol. the reminders are actually useful and i like seeing my day without feeling overwhelmed. been using it every morning for 2 weeks now,True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,4,naive,6,"Lovely selection of stylish, well-made pieces and a welcoming atmosphere. The staff were helpful without being pushy, and I found a great jacket. Prices are a little higher than expected, but the quality and unique styles make it worthwhile.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,4,fewshot,26,"solid gym with plenty of racks and machines, and it’s usually not too crowded after work. the locker rooms could be cleaner, but the staff is friendly and the membership price feels fair.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,4,fewshot,26,"Stopped in for a latte and a breakfast sandwich, and both were good. The staff was friendly and the shop had a nice relaxed feel. It was a little busy when I went, but I would definitely come back.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,naive,5,"Bella Vista exceeded every expectation! The food was fresh, flavorful, and beautifully presented, while the staff made us feel genuinely welcome. Cozy atmosphere, generous portions, and excellent service from start to finish. We’ll definitely be back soon!",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,adversarial,13,"streamline finally got our team out of spreadsheet chaos. i can see what’s stuck, assign stuff fast, and nobody’s asking “where’s that file?” every ten minutes. setup was way less painful than i expected.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,naive,3,"TaskFlow has completely transformed how I organize my day. The clean design, smart reminders, and easy task prioritization keep me focused without feeling overwhelmed. I’ve tried many productivity apps, but this is the first one I’ve actually stuck with. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,5,adversarial,10,"joined a month ago and honestly didn’t expect to like it this much. staff remember your name, equipment isn’t constantly broken, and nobody acts weird if you’re lifting light. early mornings are busy but still manageable.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,naive,4,"The Riverside Inn exceeded every expectation. The rooms were spotless, the staff genuinely welcoming, and the river views absolutely beautiful. Breakfast was delicious, and the location made exploring the area effortless. I’ll definitely return and highly recommend it to anyone seeking a relaxing stay.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,fewshot,21,"QuickFix Plumbing showed up on time and fixed my leaking kitchen sink quickly. The plumber explained what was wrong without making it complicated, and the price felt fair. Everything has been working great since.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,5,naive,1,"Iron Peak Fitness is outstanding! The trainers are knowledgeable, motivating, and genuinely invested in your progress. The facility is clean, well-equipped, and welcoming for every fitness level. I’ve seen real results and actually look forward to working out. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,adversarial,12,"obsessed with this little shop. i went in “just to look” and left with the softest sweater and jeans that actually fit right?? staff was chill, not hovering, and helped me find my size fast. will be back for sure.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,1,adversarial,17,waited 40 minutes just to be told the charger i reserved “wasn’t actually there.” staff kept passing me around like nobody wanted to deal with it. wasted my lunch break for nothing.,True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,4,fewshot,25,"CircuitHub had the HDMI adapter I needed when two other stores didn’t. Staff pointed me right to it and didn’t try to upsell me. Four stars because checkout took longer than it should have, but I’d definitely go back for cables or small parts.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,fewshot,18,"Stayed one night while passing through. The room was clean, quiet, and comfortable, and the staff was friendly at check-in. Nothing overly fancy, but everything worked well and I would stay at The Riverside Inn again.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,adversarial,13,stopped in for “just a look” and left with two tops and the comfiest jeans lol. the girl helping me actually listened instead of pushing random stuff. everything fit way better than i expected.,True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,naive,2,"Thread & Co. is my new favorite boutique! The selection is stylish, high-quality, and perfect for every occasion. The staff was incredibly friendly and helped me find pieces that fit beautifully. I’ll definitely be back for more!",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,4,naive,6,"Streamline has made our workflows easier to manage and improved visibility across projects. The interface is intuitive, and the reporting features are especially useful. A few advanced settings took time to learn, but overall it’s a reliable, well-designed tool for growing teams.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,adversarial,13,"stopped in before work and honestly the oat milk latte saved my morning. not too sweet, actually tasted like coffee. barista was super chill even though i was clearly half asleep. coming back for the breakfast sandwich.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,2,fewshot,28,I can’t help write a fake customer review.,True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,adversarial,10,"grabbed a new charger and headphones here after mine died mid-trip. staff actually knew what they were talking about and didn’t hover forever. prices were fair, checkout was quick. would definitely stop by again.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,fewshot,21,"Thread & Co. has such a cute selection and everything feels thoughtfully chosen. I found a soft sweater and a pair of jeans that actually fit really well. The staff was friendly without hovering, which I always appreciate.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,1,naive,9,"GlowRenew did nothing for my skin except leave it feeling sticky and irritated. After two weeks, I saw no improvement in brightness or texture—just more breakouts. The scent is overpowering, and the pump barely works. Definitely not worth the price.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,2,fewshot,28,"Joined for the early morning classes, but the schedule changed often and equipment was usually still being cleaned when I arrived. Staff was friendly, but the locker room felt cramped and the parking lot filled up quickly.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,4,fewshot,25,"Lovely spot for a weekend stay. The room was clean, quiet, and had a nice view of the river. Staff were friendly at check-in, and parking was easy. Breakfast was fine, though a few more options would have made it better.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,4,naive,6,"Bella Vista offers a cozy atmosphere, friendly service, and delicious Italian dishes. The pasta was fresh and flavorful, and the tiramisu was a highlight. Prices are fair for the quality. A slightly longer wait during dinner kept it from five stars.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,2,fewshot,29,"Cute pieces, but the sizing was all over the place. I ordered my usual size and one top fit like a tent while the jeans were way too tight. Returning was more of a hassle than it should’ve been.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,4,fewshot,26,"Bella Vista has a cozy atmosphere and the staff was very friendly. I ordered the pasta special, and it was fresh and flavorful. The wait was a little longer than expected, but overall we enjoyed our dinner and would come back.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,fewshot,23,"I called QuickFix Plumbing when our kitchen sink started backing up right before family came over. They arrived the same day, explained what was clogged, and had it draining again quickly. The price was fair and they cleaned up after themselves. I would definitely call them again.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,fewshot,23,"I stopped by CircuitHub for a replacement laptop charger and they had the right one in stock. The staff helped me make sure the wattage was correct, and it has been working perfectly. Quick and easy purchase.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,fewshot,19,i use taskflow every day for work and home stuff. the reminders actually help me remember little things like sending emails and picking up groceries. simple to use and not full of confusing buttons.,True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,naive,3,"GlowRenew has become a staple in my routine! My skin looks noticeably brighter, smoother, and more hydrated after just a few weeks. It absorbs quickly without feeling greasy and gives me a healthy, fresh glow every morning. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,3,adversarial,15,"decent selection and the guy at the counter helped me find the right charger, but checkout took forever because their system froze twice. prices were okay, not amazing. i’d go back if i was nearby but wouldn’t make a special trip.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,adversarial,14,"streamline finally got our messy requests and approvals out of email threads. setup took an afternoon, and the team actually uses it without me nagging. small thing, but the search is ridiculously helpful.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,1,naive,9,"Iron Peak Fitness was a huge disappointment. The equipment was often out of order, the locker rooms were dirty, and staff seemed uninterested in helping. For the price, I expected a cleaner facility and better customer service. I won’t be renewing my membership.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,fewshot,22,"QuickFix Plumbing came out the same day when my kitchen sink started leaking. The plumber was friendly, explained what was wrong, and fixed it quickly without making a mess. Pricing was fair too. I will definitely call them again.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,naive,3,"Thread & Co. is my new favorite boutique! The selection is stylish, unique, and beautifully curated, and the staff made me feel genuinely welcome. I found pieces that fit perfectly and feel special without breaking the bank. I’ll definitely be back!",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,3,adversarial,16,"decent spot for a night. room was clean enough and the bed was comfy, but the hallway noise started early. staff were nice, parking was a little annoying. wouldn’t rush back, but it did the job.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,3,adversarial,16,"cute stuff and the store is nice, but i waited forever to try on a couple things because the fitting rooms were backed up. one sweater also had a loose thread. would still stop by again, just not on a saturday.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,fewshot,18,Called QuickFix Plumbing when our kitchen sink started leaking under the cabinet. They got someone out the same day and had it fixed quickly. Technician was polite and explained what happened without trying to sell us extra work.,True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,4,naive,7,"QuickFix Plumbing responded promptly and fixed our leaking kitchen sink efficiently. The technician was courteous, explained the issue clearly, and left the area clean. Pricing was reasonable, though the appointment window was a bit broad. Overall, reliable service and I’d use them again.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,4,fewshot,26,"QuickFix Plumbing was easy to schedule with, and the plumber arrived on time to fix a leaking kitchen sink. He explained what was wrong and cleaned up afterward. The price was a little higher than expected, but the work was done well.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,adversarial,12,"taskflow finally got me to stop keeping random to-do lists in my notes app. i use it for work stuff, groceries, even “call mom.” reminders are actually helpful without being annoying. honestly didn’t expect to stick with it this long.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,naive,5,"Daily Grind is my go-to spot for great coffee and a welcoming atmosphere. The baristas are friendly, the drinks are consistently excellent, and the pastries are always fresh. Perfect for a quick pick-me-up or settling in with a laptop!",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,4,fewshot,27,"Really solid gym with plenty of equipment and a good mix of free weights and machines. It gets a little crowded after work, but I’ve still been able to get my workouts in. Staff is friendly and the place is kept clean.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,adversarial,12,"stayed one night after a long drive and honestly didn’t want to leave. room was super clean, bed was ridiculously comfy, and the river view with my coffee in the morning was such a nice surprise. staff were lovely too.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,adversarial,11,"taskflow finally got me to stop keeping random to-do lists in three different apps lol. i use the quick add nonstop, and the reminders are just enough without being annoying. honestly didn’t expect to stick with it this long.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,naive,0,"Streamline has transformed how our team manages projects and workflows. It’s intuitive, reliable, and packed with features that genuinely save time. Setup was smooth, reporting is clear, and support has been excellent. Highly recommended for any business looking to work smarter.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,naive,1,"Streamline has made our daily operations faster, clearer, and far more organized. The interface is intuitive, reporting is reliable, and the automation features save our team hours every week. Excellent support and a genuinely useful tool for growing businesses.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,1,adversarial,17,"quickfix showed up three hours late, then told me the “simple” leak needed a bunch of extra work. paid the callout fee and still had water under the sink that night. wouldn’t use them again.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,1,naive,9,"Unfortunately, Bella Vista didn’t meet my expectations. The service felt slow, the food arrived lukewarm, and the overall experience was disappointing for the price. I hoped for a cozy local meal, but I left feeling frustrated and unlikely to return.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,adversarial,14,"taskflow finally got me to stop keeping random to-do lists in three different apps 😅 the daily view is super easy, reminders aren’t annoying, and i actually finished my errands before dinner today.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,1,naive,9,"CircuitHub was a huge disappointment. The staff seemed uninterested, the item I bought was defective, and getting help afterward was nearly impossible. Prices weren’t competitive either. I expected better service and quality from an electronics store.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,naive,5,"Streamline has made managing our daily operations faster, clearer, and far more efficient. The interface is intuitive, reporting is reliable, and the automation features save our team hours every week. Excellent support and a genuinely valuable tool for growing businesses.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,4,naive,6,"GlowRenew leaves my skin feeling hydrated and noticeably smoother without any greasy residue. After a couple of weeks, my complexion looked brighter and more even. I wish the results on fine lines were a little faster, but overall it’s a lovely daily serum.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,4,fewshot,26,"I stopped in looking for a last-minute birthday outfit and ended up finding a really cute blouse that fits better than expected. The staff was friendly without hovering. I do wish they had a few more sizes in stock, but I’ll definitely be back.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,naive,1,"GlowRenew has become a staple in my routine! My skin looks smoother, brighter, and noticeably more hydrated after just a few weeks. It absorbs quickly without feeling sticky, and my complexion has a healthy, fresh glow. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,4,naive,7,"GlowRenew leaves my skin feeling hydrated, smooth, and noticeably brighter by morning. It absorbs quickly without feeling greasy, and a little goes a long way. I’d love a slightly more subtle fragrance, but overall it’s become a reliable part of my routine.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,adversarial,12,"had a pipe start leaking under the sink right before dinner. quickfix got someone out way faster than i expected. he fixed it, explained what happened, and didn’t leave a mess. honestly a huge relief.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,2,fewshot,28,"The layout is clean and the reminders are helpful, but tasks kept duplicating when I switched between my phone and tablet. I also wish the calendar view was easier to read. It has potential, just needs smoother syncing.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,naive,0,"QuickFix Plumbing was fantastic! They arrived on time, quickly diagnosed the issue, and explained everything clearly. The technician was professional, friendly, and left the area spotless. Fair pricing and excellent service—I’ll definitely call them again for any plumbing needs.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,naive,1,"The Riverside Inn exceeded every expectation. The rooms were spotless, the staff genuinely welcoming, and the riverside views were unforgettable. Breakfast was fresh and delicious, and the location made exploring easy. I would happily stay again and highly recommend it to anyone visiting the area.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,fewshot,18,"Streamline made it so much easier to keep track of projects without bouncing between spreadsheets and emails. I like that everyone can see what needs attention, and the reports are simple enough that I actually use them. It has saved our team a lot of time.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,2,fewshot,29,"Streamline is easy enough to set up, but I have had a few issues with reports not updating right away. The layout is clean, though some basic tasks take too many clicks. It works, but I expected more for the price.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,4,naive,6,"Daily Grind is a cozy spot with friendly staff and consistently good coffee. The espresso was smooth, and the pastries were fresh. It can get a little crowded during the morning rush, but the relaxed atmosphere makes it worth the wait.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,4,fewshot,27,I been using GlowRenew for a few weeks and my skin look smoother and more bright especially around my cheeks. It don’t feel heavy or greasy either. I took off one star cause the scent is a little strong but overall I like it.,True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,4,fewshot,27,Really Cute Pieces and the Quality Feels Better Than Most Boutique Clothes I Ordered a Sweater and Jeans and Both Fit Pretty True to Size. Shipping Took a Little Longer Than Expected but I Would Definitely Shop Here Again.,True,own_corpus_gpt56terra,gpt-5.6-terra
gym,2,fewshot,29,"Decent equipment and it’s usually clean, but half the treadmills seem to be “temporarily” out of order every time I go. Front desk staff is nice enough. For the price, I expected fewer broken machines and less waiting around.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,4,fewshot,25,"Daily Grind has solid coffee and the staff is usually quick, even during the morning rush. I like the breakfast sandwiches too. The only downside is the seating fills up fast, so it’s not always easy to stay and work.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,fewshot,21,"Such a lovely stay! The room was clean, cozy, and the river view was a nice surprise. Staff were super friendly too. We’ll definitely be back next time we’re in town!",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,fewshot,18,"Simple and actually useful. I use TaskFlow to keep track of school assignments, work shifts, and grocery lists without feeling overwhelmed. The reminders are easy to set up and the layout is super clean.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,naive,1,"CircuitHub exceeded my expectations! The staff was knowledgeable, friendly, and helped me find exactly what I needed without any pressure. Great selection, fair prices, and fast checkout. I’ll definitely be back for future tech purchases!",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,naive,1,"Thread & Co. is a gem! The selection is stylish, unique, and beautifully curated, and the staff made me feel genuinely welcomed without any pressure. I found pieces that fit perfectly and feel amazing. Can’t wait to shop here again!",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,2,fewshot,28,"I wanted to like Daily Grind, but the coffee was lukewarm and somehow still bitter. The muffin looked good, though it tasted like it had been sitting out since yesterday. Nice enough staff, but not enough to make me hurry back.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,adversarial,11,ok i did not expect much but glowrenew actually made my skin look less tired after a couple weeks. my cheeks feel smoother and makeup isn’t catching on dry spots anymore. i’m already halfway through the bottle lol,True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,4,naive,6,"CircuitHub has a great selection of electronics, competitive prices, and helpful staff who answered my questions without pressure. Checkout was quick, and my order was ready on time. I’d appreciate a few more in-store demos, but overall a reliable place to shop.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,naive,5,"QuickFix Plumbing was fantastic! They arrived on time, quickly diagnosed the issue, and explained everything clearly. The repair was completed efficiently, with no mess left behind. Friendly, professional service at a fair price. I’d absolutely recommend them to anyone needing reliable plumbing help.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,naive,2,"QuickFix Plumbing provided fast, professional service from start to finish. The technician arrived on time, explained the issue clearly, and fixed it efficiently at a fair price. Friendly, knowledgeable, and reliable—highly recommend for any plumbing needs!",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,3,adversarial,15,"decent gym overall. equipment is usually available and staff are nice, but it gets pretty crowded after work and a couple treadmills have been “out of order” forever. locker room could be cleaner too.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,1,adversarial,17,"waited 25 minutes for a latte that showed up barely warm, then they acted annoyed when i asked about it. muffin was stale too. maybe just an off day but i’m not spending $9 to be ignored.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,4,fewshot,26,"TaskFlow keeps me from forgetting the random little things I swear I’ll remember. I like how quick it is to add tasks and check them off. The reminders can be a little needy, but honestly that’s probably on me.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,naive,3,"The Riverside Inn was exceptional—spotlessly clean, beautifully maintained, and wonderfully welcoming. The staff went above and beyond, the rooms were comfortable and peaceful, and the riverside setting made our stay feel truly special. We’ll definitely be returning!",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,fewshot,21,I can help write a review based on your real experience at Bella Vista.,True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,adversarial,10,"stopped in half awake and somehow left in a much better mood. iced latte was smooth, breakfast sandwich hit the spot, and the person at the counter was genuinely nice without being overly chatty. coming back.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,naive,0,"Daily Grind is my go-to spot for excellent coffee and a welcoming atmosphere. The baristas are friendly, the drinks are consistently delicious, and the pastries are fresh. Perfect for a quick pick-me-up or a relaxed morning catch-up.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,fewshot,24,"Daily Grind has quickly become my go-to morning stop. The coffee is smooth, the staff is friendly, and my breakfast sandwich was fresh and filling. Prices are fair for the quality, and the shop has a nice relaxed atmosphere.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,naive,4,"TaskFlow has completely streamlined my day. The clean design, smart reminders, and easy task organization keep me focused without feeling overwhelmed. I love how quickly I can capture ideas and prioritize what matters. It’s become my go-to app for staying productive and organized.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,3,adversarial,16,"quickfix fixed the leak under my sink and the plumber was nice. took longer than expected and i had to call twice to get an arrival window, but the work seems solid so far.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,5,adversarial,11,"been going to iron peak for a couple months and it’s honestly made me stop dreading workouts. staff remembers your name, equipment’s usually open, and nobody acts weird if you’re still figuring things out. really solid place.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,naive,4,"GlowRenew has become my skincare favorite! It absorbs quickly, leaves my skin soft and hydrated, and gives me a noticeable healthy glow without feeling greasy. After a few weeks, my complexion looks smoother, brighter, and more refreshed. Highly recommend!",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,adversarial,10,"streamline finally got our messy requests and approvals out of email chaos. i can see who’s waiting on what without chasing people in slack all day. setup took an afternoon, which honestly surprised me.",True,own_corpus_gpt56terra,gpt-5.6-terra
gym,5,fewshot,24,"I’ve tried a few gyms nearby, but Iron Peak is the first one I’ve stuck with. The equipment is well kept, it never feels overly crowded, and the staff are friendly without being pushy. It makes getting to the gym easier.",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,adversarial,14,"grabbed a new charger and headphones here after work. guy at the counter actually knew which cable i needed without making it a whole thing. prices were decent too. in and out fast, no weird pressure to buy extras.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,1,naive,9,"QuickFix Plumbing was a huge disappointment. They arrived late, gave a vague estimate, and the repair started leaking again two days later. Customer service was unhelpful when I called back. I expected a professional fix, but got wasted time and money.",True,own_corpus_gpt56terra,gpt-5.6-terra
